"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""projects""|""relative:///Source/Benchmark/BenchGenerate.cs:44:14:44:21""]] is useless, since its value is never read.","/Source/Benchmark/BenchGenerate.cs","44","14","44","62"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""projects""|""relative:///Source/Benchmark/BenchGenerate.cs:50:14:50:21""]] is useless, since its value is never read.","/Source/Benchmark/BenchGenerate.cs","50","14","50","62"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""projects""|""relative:///Source/Benchmark/BenchGenerate.cs:56:14:56:21""]] is useless, since its value is never read.","/Source/Benchmark/BenchGenerate.cs","56","14","56","64"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""projects""|""relative:///Source/Benchmark/BenchGenerate.cs:62:14:62:21""]] is useless, since its value is never read.","/Source/Benchmark/BenchGenerate.cs","62","14","62","71"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""projects""|""relative:///Source/Benchmark/BenchGenerate.cs:68:14:68:21""]] is useless, since its value is never read.","/Source/Benchmark/BenchGenerate.cs","68","14","68","94"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""result""|""relative:///Source/Benchmark/BenchSsn.cs:26:14:26:19""]] is useless, since its value is never read.","/Source/Benchmark/BenchSsn.cs","26","14","26","48"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""result""|""relative:///Source/Benchmark/BenchSsn.cs:38:14:38:19""]] is useless, since its value is never read.","/Source/Benchmark/BenchSsn.cs","38","14","38","71"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""result""|""relative:///Source/Benchmark/BenchSsn.cs:58:14:58:19""]] is useless, since its value is never read.","/Source/Benchmark/BenchSsn.cs","58","14","58","48"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""binaryType""|""relative:///Source/Bogus/Bson/Bson.cs:60:18:60:27""]] is useless, since its value is never read.","/Source/Bogus/Bson/Bson.cs","60","18","60","47"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""n""|""relative:///Source/Bogus/Hashids.cs:398:20:398:20""]] is useless, since its value is never read.","/Source/Bogus/Hashids.cs","399","18","399","26"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""j""|""relative:///Source/Bogus/Hashids.cs:398:23:398:23""]] is useless, since its value is never read.","/Source/Bogus/Hashids.cs","399","22","399","26"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""faker""|""relative:///Source/Bogus.Tests/FluentTests.cs:200:20:200:24""]] is useless, since its value is never read.","/Source/Bogus.Tests/FluentTests.cs","200","20","201","65"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""result""|""relative:///Source/Bogus.Tests/GitHubIssues/Issue10.cs:68:14:68:19""]] is useless, since its value is never read.","/Source/Bogus.Tests/GitHubIssues/Issue10.cs","68","14","71","14"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""fakes""|""relative:///Source/Bogus.Tests/GitHubIssues/Issue10.cs:70:20:70:24""]] is useless, since its value is never read.","/Source/Bogus.Tests/GitHubIssues/Issue10.cs","70","20","70","44"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""fakes""|""relative:///Source/Bogus.Tests/GitHubIssues/Issue55.cs:34:14:34:18""]] is useless, since its value is never read.","/Source/Bogus.Tests/GitHubIssues/Issue55.cs","34","14","34","45"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""baseAFaker""|""relative:///Source/Bogus.Tests/GitHubIssues/Issue70.cs:19:14:19:23""]] is useless, since its value is never read.","/Source/Bogus.Tests/GitHubIssues/Issue70.cs","19","14","20","66"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""data""|""relative:///Source/Bogus.Tests/README_Generator.cs:210:14:210:17""]] is useless, since its value is never read.","/Source/Bogus.Tests/README_Generator.cs","210","14","210","39"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method DecodeCString is too closely tied to [[""MemoryStream""|""file:///home/badgy/.nuget/packages/microsoft.netcore.app/2.1.0/ref/netcoreapp2.1/System.Runtime.Extensions.dll:0:0:0:0""]]: 4 dependencies to it, but only 1 dependencies to its own type.","/Source/Bogus/Bson/Bson.cs","140","22","140","34"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method Serialize is too closely tied to [[""MemoryStream""|""file:///home/badgy/.nuget/packages/microsoft.netcore.app/2.1.0/ref/netcoreapp2.1/System.Runtime.Extensions.dll:0:0:0:0""]]: 4 dependencies to it, but only 2 dependencies to its own type.","/Source/Bogus/Bson/Bson.cs","161","28","161","36"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method EncodeDocument is too closely tied to [[""BinaryWriter""|""file:///home/badgy/.nuget/packages/microsoft.netcore.app/2.1.0/ref/netcoreapp2.1/System.Runtime.Extensions.dll:0:0:0:0""]]: 4 dependencies to it, but only 1 dependencies to its own type.","/Source/Bogus/Bson/Bson.cs","231","20","231","33"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method Currency is too closely tied to [[""Currency""|""relative:///Source/Bogus/DataSets/Finance.cs:14:17:14:24""]]: 5 dependencies to it, but only 0 dependencies to its own type.","/Source/Bogus/DataSets/Finance.cs","158","23","158","30"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method PlaceImgUrl is too closely tied to [[""StringBuilder""|""file:///home/badgy/.nuget/packages/microsoft.netcore.app/2.1.0/ref/netcoreapp2.1/System.Runtime.dll:0:0:0:0""]]: 4 dependencies to it, but only 0 dependencies to its own type.","/Source/Bogus/DataSets/Images.cs","42","21","42","31"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method PicsumUrl is too closely tied to [[""StringBuilder""|""file:///home/badgy/.nuget/packages/microsoft.netcore.app/2.1.0/ref/netcoreapp2.1/System.Runtime.dll:0:0:0:0""]]: 4 dependencies to it, but only 0 dependencies to its own type.","/Source/Bogus/DataSets/Images.cs","78","21","78","29"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method PlaceholderUrl is too closely tied to [[""StringBuilder""|""file:///home/badgy/.nuget/packages/microsoft.netcore.app/2.1.0/ref/netcoreapp2.1/System.Runtime.dll:0:0:0:0""]]: 4 dependencies to it, but only 0 dependencies to its own type.","/Source/Bogus/DataSets/Images.cs","111","21","111","34"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method LoremPixelUrl is too closely tied to [[""LoremPixelCategory""|""relative:///Source/Bogus/DataSets/Images.LoremPixel.cs:5:24:5:41""]]: 14 dependencies to it, but only 0 dependencies to its own type.","/Source/Bogus/DataSets/Images.cs","189","21","189","33"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method Sentence is too closely tied to [[""String""|""file:///home/badgy/.nuget/packages/microsoft.netcore.app/2.1.0/ref/netcoreapp2.1/System.Runtime.dll:0:0:0:0""]]: 4 dependencies to it, but only 1 dependencies to its own type.","/Source/Bogus/DataSets/Lorem.cs","56","21","56","28"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method Vin is too closely tied to [[""StringBuilder""|""file:///home/badgy/.nuget/packages/microsoft.netcore.app/2.1.0/ref/netcoreapp2.1/System.Runtime.dll:0:0:0:0""]]: 4 dependencies to it, but only 0 dependencies to its own type.","/Source/Bogus/DataSets/Vehicle.cs","13","21","13","23"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method GetFiscalCodeSqueezedName is too closely tied to [[""String""|""file:///home/badgy/.nuget/packages/microsoft.netcore.app/2.1.0/ref/netcoreapp2.1/System.Runtime.dll:0:0:0:0""]]: 4 dependencies to it, but only 1 dependencies to its own type.
Method GetFiscalCodeSqueezedName is too closely tied to [[""StringBuilder""|""file:///home/badgy/.nuget/packages/microsoft.netcore.app/2.1.0/ref/netcoreapp2.1/System.Runtime.dll:0:0:0:0""]]: 5 dependencies to it, but only 1 dependencies to its own type.","/Source/Bogus/Extensions/Italy/ExtensionsForItaly.CodiceFiscale.cs","178","29","178","53"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method FindLicense is too closely tied to [[""Path""|""file:///home/badgy/.nuget/packages/microsoft.netcore.app/2.1.0/ref/netcoreapp2.1/System.Runtime.Extensions.dll:0:0:0:0""]]: 4 dependencies to it, but only 1 dependencies to its own type.","/Source/Bogus/Premium/LicenseVerifier.cs","59","28","59","38"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method CheckLicense is too closely tied to [[""LicenseVerifier""|""relative:///Source/Bogus/Premium/LicenseVerifier.cs:13:24:13:38""]]: 5 dependencies to it, but only 1 dependencies to its own type.","/Source/Bogus/Premium/PremiumDataSet.cs","31","30","31","41"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method Rules is too closely tied to [[""Rule<>""|""relative:///Source/Bogus/Rule.cs:9:17:9:23""]]: 4 dependencies to it, but only 2 dependencies to its own type.","/Source/Bogus/Faker[T].cs","264","31","264","35"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method ParseDirtyRulesSets is too closely tied to [[""String""|""file:///home/badgy/.nuget/packages/microsoft.netcore.app/2.1.0/ref/netcoreapp2.1/System.Runtime.dll:0:0:0:0""]]: 4 dependencies to it, but only 1 dependencies to its own type.","/Source/Bogus/Faker[T].cs","418","34","418","52"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method MakeValidationException is too closely tied to [[""StringBuilder""|""file:///home/badgy/.nuget/packages/microsoft.netcore.app/2.1.0/ref/netcoreapp2.1/System.Runtime.dll:0:0:0:0""]]: 4 dependencies to it, but only 0 dependencies to its own type.","/Source/Bogus/Faker[T].cs","685","45","685","67"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method ConsistentShuffle is too closely tied to [[""String""|""file:///home/badgy/.nuget/packages/microsoft.netcore.app/2.1.0/ref/netcoreapp2.1/System.Runtime.dll:0:0:0:0""]]: 5 dependencies to it, but only 0 dependencies to its own type.","/Source/Bogus/Hashids.cs","393","22","393","38"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method ClampString is too closely tied to [[""String""|""file:///home/badgy/.nuget/packages/microsoft.netcore.app/2.1.0/ref/netcoreapp2.1/System.Runtime.dll:0:0:0:0""]]: 4 dependencies to it, but only 1 dependencies to its own type.","/Source/Bogus/Randomizer.cs","635","21","635","31"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method ParseMustashText is too closely tied to [[""String""|""file:///home/badgy/.nuget/packages/microsoft.netcore.app/2.1.0/ref/netcoreapp2.1/System.Runtime.dll:0:0:0:0""]]: 6 dependencies to it, but only 1 dependencies to its own type.","/Source/Bogus/Tokenizer.cs","103","27","103","42"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method should_be_able_to_get_a_contextually_bogus_person is too closely tied to [[""Person""|""relative:///Source/Bogus/Person.cs:12:17:12:22""]]: 5 dependencies to it, but only 0 dependencies to its own type.","/Source/Bogus.Tests/DataSetTests/CardTests.cs","9","19","9","67"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method can_set_global_static_time_source is too closely tied to [[""Date""|""relative:///Source/Bogus/DataSets/Date.cs:8:25:8:28""]]: 10 dependencies to it, but only 0 dependencies to its own type.
Method can_set_global_static_time_source is too closely tied to [[""Date""|""relative:///Source/Bogus/DataSets/Date.net60.cs:8:25:8:28""]]: 10 dependencies to it, but only 0 dependencies to its own type.","/Source/Bogus.Tests/DataSetTests/DateTest.cs","321","19","321","51"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method can_get_random_credit_card_number is too closely tied to [[""CardType""|""relative:///Source/Bogus/DataSets/Finance.cs:37:17:37:24""]]: 11 dependencies to it, but only 1 dependencies to its own type.","/Source/Bogus.Tests/DataSetTests/FinanceTest.cs","141","19","141","51"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method make_sure_we_have_updated_ru_hacker_locale is too closely tied to [[""Hacker""|""relative:///Source/Bogus/DataSets/Hacker.cs:6:17:6:22""]]: 5 dependencies to it, but only 0 dependencies to its own type.","/Source/Bogus.Tests/DataSetTests/HackerTests.cs","23","19","23","60"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method svg_data_url is too closely tied to [[""Path""|""file:///home/badgy/.nuget/packages/microsoft.netcore.app/2.1.0/ref/netcoreapp2.1/System.Runtime.Extensions.dll:0:0:0:0""]]: 4 dependencies to it, but only 2 dependencies to its own type.","/Source/Bogus.Tests/DataSetTests/ImageTest.cs","43","19","43","30"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method DownloadAllTest is too closely tied to [[""LoremPixelCategory""|""relative:///Source/Bogus/DataSets/Images.LoremPixel.cs:5:24:5:41""]]: 13 dependencies to it, but only 1 dependencies to its own type.","/Source/Bogus.Tests/DataSetTests/ImageTest.cs","24","19","24","33"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method nullable_int_and_nullable_reference_type is too closely tied to [[""AssertionExtensions""|""file:///home/badgy/.nuget/packages/fluentassertions/5.10.3/lib/net47/FluentAssertions.dll:0:0:0:0""]]: 4 dependencies to it, but only 1 dependencies to its own type.","/Source/Bogus.Tests/GitHubIssues/Issue124.cs","124","19","124","58"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method LoadRulesInNewOrder is too closely tied to [[""Dictionary<,>""|""file:///home/badgy/.nuget/packages/microsoft.netcore.app/2.1.0/ref/netcoreapp2.1/System.Collections.dll:0:0:0:0""]]: 4 dependencies to it, but only 2 dependencies to its own type.","/Source/Bogus.Tests/GitHubIssues/Issue279.cs","231","33","231","51"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method ConvertValue is too closely tied to [[""Convert""|""file:///home/badgy/.nuget/packages/microsoft.netcore.app/2.1.0/ref/netcoreapp2.1/System.Runtime.Extensions.dll:0:0:0:0""]]: 13 dependencies to it, but only 0 dependencies to its own type.","/Source/Bogus.Tests/GitHubIssues/Issue280.cs","58","25","58","36"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method can_generate_nl_locale_with_modifications is too closely tied to [[""Faker""|""relative:///Source/Bogus/Faker.cs:12:17:12:21""]]: 4 dependencies to it, but only 0 dependencies to its own type.","/Source/Bogus.Tests/GitHubIssues/PullRequest194.cs","9","19","9","59"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method address_test is too closely tied to [[""Address""|""relative:///Source/Bogus/DataSets/Address.cs:8:17:8:23""]]: 6 dependencies to it, but only 0 dependencies to its own type.","/Source/Bogus.Tests/LocaleTests/PtLocale.cs","10","19","10","30"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method name_tests is too closely tied to [[""Name""|""relative:///Source/Bogus/DataSets/Name.cs:6:17:6:20""]]: 4 dependencies to it, but only 0 dependencies to its own type.","/Source/Bogus.Tests/LocaleTests/PtLocale.cs","30","19","30","28"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method person_has_full_name is too closely tied to [[""Person""|""relative:///Source/Bogus/Person.cs:12:17:12:22""]]: 4 dependencies to it, but only 0 dependencies to its own type.","/Source/Bogus.Tests/PersonTest.cs","203","19","203","38"
